ID,BaseMean,log2FC,lfcSE,stat,pvalue,padj,ClusterID
2918,852.700384879105,2.77847922232172,0.661854010065071,4.19802430757886,2.69253736215895e-5,0.00133742751362164,Terpene1
5598,37.5239497124077,4.0029018189581,0.95614500728375,4.18650078017944,2.83287960167608e-5,0.00139671456509304,Lantipeptide/terpene
4912,612.79328821717,-2.98688968751244,0.721617302261869,-4.13916029750146,3.48579335424254e-5,0.00170598827689988,T1PKS-T3PKS-NRPS
5457,450.005981760185,4.87898485667137,1.18122576037324,4.13044230861486,3.62065949782283e-5,0.00175905909616852,Lantipeptide/terpene
3384,671.546220197849,2.90813728336391,0.705105607765511,4.12439959537386,3.71703092652595e-5,0.00179279404688092,"NA"
7007,117.855370817048,-3.07323616111966,0.745539192287029,-4.1221658001535,3.75326896550948e-5,0.00179724879384396,"NA"
0944,977.095705899926,-2.93514749244167,0.713191933223329,-4.11550854084402,3.86326690782659e-5,0.00182368117294282,"NA"
5456,69.5317731424596,4.15159410755089,1.00839583451314,4.11702821993043,3.8378909510524e-5,0.00182368117294282,Lantipeptide/terpene
0511,188.365094443912,4.06981825883687,0.991101393961829,4.10635913099483,4.01944398098737e-5,0.00188404360122901,"NA"
0929,2011.77361848611,3.6957537731609,0.900538159120308,4.10393911210948,4.06174404796758e-5,0.00189055722959945,"NA"
7325,1336.4047435916,3.14231664503364,0.770658205514917,4.07744525724487,4.5533245701292e-5,0.00210464780130416,"NA"
3616,497.162242034987,5.05956431471217,1.24157764013165,4.07510907990875,4.59927833881226e-5,0.00211122735331961,"NA"
1122,432.457213217011,2.90081987489824,0.713257382572004,4.06700294420773,4.76216416338245e-5,0.00217102497749819,"NA"
5665,558.102047436833,3.12323619808599,0.771736929781851,4.04702182513003,5.18734063081997e-5,0.00234877137678488,"NA"
5800,689.112183241033,-3.38984292963079,0.838313835994288,-4.04364425837042,5.26267506043799e-5,0.00236678143258617,"NA"
1910,3642.38919478129,2.57453577016924,0.637894635978545,4.03598905675047,5.43727504825843e-5,0.00242889280008108,"NA"
0486,1078.48791186272,3.4578780632872,0.864744396111357,3.99872850155124,6.36836803499558e-5,0.00280714289012785,"NA"
0813,53.0386552761701,3.26665154051865,0.816672117482761,3.99995478061318,6.33545882024172e-5,0.00280714289012785,"NA"
0505,2826.37082108758,3.69087383717378,0.92976590736031,3.96968076368008,7.19689906615288e-5,0.00313088628655644,"NA"
5960,141.366173149365,4.8878602040595,1.23113168665449,3.97021720506755,7.18071400206066e-5,0.00313088628655644,Butyrolactone/T2PKS
4712,724.865158307026,-2.82811929143326,0.712948545732034,-3.96679298718455,7.28462118815876e-5,0.00314323566191602,T1PKS-T3PKS-NRPS
5572,578.232870646177,5.00584885677645,1.26230341862022,3.96564628039126,7.31973448913736e-5,0.00314323566191602,Lantipeptide/terpene
0482,115.079786103947,3.73978936779401,0.945823909607612,3.9540017225251902,7.68548554420585e-5,0.00322298135646625,"NA"
1276,668.77242666434,4.64305024229992,1.17376406311052,3.95569296098199,7.63131224328482e-5,0.00322298135646625,"NA"
4761,904.526605614395,4.20393988911626,1.06332551360517,3.95357755957809,7.69912914179889e-5,0.00322298135646625,T1PKS-T3PKS-NRPS
5455,327.578869730761,4.56350277873155,1.15364565247814,3.95572311907795,7.63034951186487e-5,0.00322298135646625,Lantipeptide/terpene
2900,2239.8997611268,3.19809879562613,0.817863301062617,3.91030969536226,9.21778596887307e-5,0.0038345989630512,Terpene1
0928,8185.7958199971,3.30212776431887,0.846758146301917,3.89972954938833,9.63001977097405e-5,0.0039812056891679,"NA"
4977,1034.11865075379,2.44892130989969,0.628715184873492,3.89512034832187,9.81499845458472e-5,0.00403263146380962,T1PKS-T3PKS-NRPS
4349,715.997547734475,3.19815666041549,0.822869758456228,3.88658913217992,1.01662608843769e-4,0.0041513271439517,"NA"
7209,666.277272555011,-2.61083321813761,0.677571899376118,-3.85321944511212,1.1657482233876e-4,0.00473123181394383,"NA"
6458,385.570777407356,3.98646827763601,1.03507835467423,3.85136860377172,1.17459547345351e-4,0.00473824695230703,Terpene2
0829,2821.70383216593,2.87704534020527,0.751492714941499,3.82844075930827,1.28957661870755e-4,0.00513977363719609,"NA"
1123,1108.76718848328,2.96970046321119,0.7756345940903,3.82873647699299,1.28802832480302e-4,0.00513977363719609,"NA"
0001,345.530424480576,2.47963570334555,0.649937950330445,3.81518836080405,1.3607909352504e-4,0.0053913240863254,"NA"
4352,856.39495027691,2.83582459542178,0.74449101483341,3.80907833529238,1.39485764609611e-4,0.00549359319077854,"NA"
3065,112.65386120376,3.16219892190836,0.831561347396646,3.80272475603659,1.4311332965404e-4,0.0055752082970265,"NA"
3067,454.898753742332,2.53602603922254,0.666933466668991,3.80251729140054,1.43233266044401e-4,0.0055752082970265,"NA"
3617,718.236676576689,4.70116188541131,1.23732302552443,3.79946205512401,1.45010511802404e-4,0.00561156957300467,"NA"
0506,4258.39000651288,3.59603373668819,0.948820907961054,3.79000263012311,1.50645689652318e-4,0.00579594052211461,"NA"
4760,965.547232767225,3.98515404946068,1.05290199919038,3.78492400292243,1.53755556993789e-4,0.00588159188132562,T1PKS-T3PKS-NRPS
4354,1379.93484812559,3.15424349888709,0.83418971811743,3.78120639751527,1.56070210934264e-4,0.00593601899416265,"NA"
0925,2570.08813371848,3.22577507693303,0.854201250882623,3.77636426263709,1.59134217294709e-4,0.00601816676314538,"NA"
3383,338.424550190701,2.60916900063552,0.692468892071984,3.76792232908606,1.64611899534013e-4,0.00619015143106436,"NA"
0809,44.584834139452,3.03427557187723,0.806173129162711,3.76380142442681,1.67349791127431e-4,0.00622279446784459,"NA"
2739,222.548205182897,4.26919012064924,1.13423069827337,3.76395218992768,1.67248873432366e-4,0.00622279446784459,Terpene1
1175,1291.61565255435,2.68291116685797,0.715473952631789,3.74983765235505,1.76949091415281e-4,0.00649936419004139,"NA"
4353,1097.25189301142,2.91107682295478,0.776290017150024,3.74998616321532,1.76844328235833e-4,0.00649936419004139,"NA"
6205,50.8300195748869,2.87724638970851,0.767521215284553,3.74875160765659,1.77716989571444e-4,0.00649936419004139,Lantipeptide(venezuelin)
5442,969.664517440648,5.01950383048452,1.34240970247137,3.73917427834708,1.84625701352497e-4,0.00671512933443836,Lantipeptide/terpene
0503,332.225605308182,2.72871575734782,0.730425370433331,3.73578994898409,1.87126823792244e-4,0.00676910945196293,"NA"
6838,169.144095784606,4.04481627910032,1.08501951033848,3.72787423687754,1.93101691448109e-4,0.00694748572042494,Melanin2
6091,389.475521335204,4.39874967725649,1.18060290087168,3.72585030411898,1.94657907805874e-4,0.00696582276535427,"NA"
0665,111.346021510486,-2.59604145705718,0.698411836884772,-3.71706394415748,2.01551444136146e-4,0.00717393803299566,"NA"
0800,24.9060756115482,3.80723892448551,1.02988409417513,3.69676446701012,2.1836476260598e-4,0.00769013682489632,"NA"
4365,765.058703790104,2.84317914074211,0.769070157605306,3.69690477861613,2.18244155702072e-4,0.00769013682489632,"NA"
3832,3666.94350631259,2.36755849872052,0.64406543434579,3.6759595725322,2.36957048545858e-4,0.00830097955326965,"NA"
0922,4894.74671625867,3.33155515902335,0.910473903878536,3.65914404007763,2.53059080911929e-4,0.00881864524895182,"NA"
0671,143.83689841249,-2.48669678231075,0.67984932208748,-3.65771752875379,2.54471266976311e-4,0.0088216705885121,"NA"
0666,146.412071235502,-2.45163662275401,0.671944509365733,-3.64857006580525,2.63703987323407e-4,0.00909437170789948,"NA"
2426,886.07249151328,2.67736218190947,0.734624020926932,3.6445339461283,2.67876778928858e-4,0.00912303468868744,"NA"
6093,1491.49719398602,4.43613668632152,1.21709622006172,3.6448528992199,2.67544786239244e-4,0.00912303468868744,"NA"
7326,1520.44895603616,2.72812597268929,0.748704499450076,3.64379534875655,2.68647055135628e-4,0.00912303468868744,"NA"
1270,12905.4546833498,-2.90164748110679,0.798057987995141,-3.6358855180389,2.77027349547765e-4,0.00935986821619252,"NA"
5136,93.1355980723099,3.18142753569653,0.87732017582483,3.62630157536893,2.87509558621118e-4,0.00961640011146815,T1PKS-T3PKS-NRPS
5137,31.4590388872951,3.28500911177419,0.905757696772732,3.62680783556007,2.8694667928106e-4,0.00961640011146815,T1PKS-T3PKS-NRPS
0621,281.101372052171,-2.83246123921319,0.782898417702715,-3.6179166736913,2.96983972071162e-4,0.00988362659052827,"NA"
4762,1103.3787058548,4.06088394249057,1.12285431959802,3.61657240090092,2.9852984538986e-4,0.00988564502942741,T1PKS-T3PKS-NRPS
6221,250.978781968391,2.64880411185744,0.732920722859076,3.61403904848621,3.01463628937893e-4,0.00993337581292383,Lantipeptide(venezuelin)
5763,218.625831166648,2.41053741338905,0.668674839982717,3.60494708227897,3.12216539311933e-4,0.01023701125941,"NA"
4066,199.211945960328,-2.37731846765884,0.662763151826722,-3.58698044860584,3.34529395911935e-4,0.0108615983375114,Other2
6226,158.594926287082,3.90349599292643,1.08798651776492,3.58781651168388,3.3345881744272e-4,0.0108615983375114,Lantipeptide(venezuelin)
2801,1624.36489703614,3.79049931622148,1.05745504713662,3.58454889074045,3.3766131161547e-4,0.0109100664568571,Terpene1
4913,1220.21011606047,-3.57517442561188,0.999290542706243,-3.57771265995345,3.46614186184359e-4,0.0111452368272613,T1PKS-T3PKS-NRPS
3464,10980.8527509397,2.81475788731885,0.788327355003113,3.57054448187674,3.56239949017867e-4,0.0113996783685718,"NA"
2412,318.26110859027,2.4734878553792,0.693483257593393,3.56675929562163,3.61423176223724e-4,0.0115102041193546,"NA"
t51,37.8963938053167,2.87581333864969,0.806956400631856,3.56377784028716,3.6555537572307e-4,0.0115835117451501,"NA"
5450,107.602657193042,3.81203922297098,1.07001728841597,3.56259591713163,3.67205675815306e-4,0.0115835117451501,Lantipeptide/terpene
3194,346.110560189672,2.41328588169591,0.679023735300027,3.55405231987892,3.7934373945488e-4,0.011909961933074,"NA"
0508,140.204737698867,2.68552595014712,0.757543082379821,3.54504715653998,3.92542851573513e-4,0.0122665033806258,"NA"
4350,316.400535627556,2.8885165153789,0.815175770505004,3.54342783469809,3.94961388840627e-4,0.0122844065613234,"NA"
0915,902.561083073202,3.25051732259093,0.918610887175993,3.53851382339232,4.02386212274353e-4,0.0124395888096399,"NA"
3615,1347.08372006505,4.47873426605697,1.2660344077053,3.53760864538803,4.03768033013294e-4,0.0124395888096399,"NA"
4763,1085.50718191989,4.08471989722783,1.15503700503605,3.53644071957708,4.05557507766205e-4,0.0124395888096399,T1PKS-T3PKS-NRPS
0485,786.904632830965,3.17367663547803,0.897771580453261,3.53506025873054,4.0768217770843e-4,0.0124473971322354,"NA"
7324,671.764021349871,2.85653420682056,0.809706966805309,3.52786171285025,4.18930954481354e-4,0.0127324403334607,"NA"
0808,59.4810014733019,2.93610175231898,0.834327761985459,3.5191226830711,4.32976436638467e-4,0.0130995052830256,"NA"
5965,3108.39668064229,3.56978425977118,1.01585208410856,3.51407878727123,4.41281906934602e-4,0.0132903727265009,Butyrolactone/T2PKS
2991,947.563889694999,-3.00031551100081,0.854428233741232,-3.5114891953693,4.45603576091107e-4,0.0133600783894703,Terpene1
2738,243.606201133939,3.87606072526981,1.10609488357981,3.50427506971661,4.57852167136716e-4,0.0136657579572286,Terpene1
0804,41.6895930710219,3.1227520534059,0.891749013664784,3.50182843552857,4.6207706136623e-4,0.0137302898234537,"NA"
